Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
TSVT,2SEVENTY BIO INC,Health Care,Equity,4152102.25,0.01,4152102.25,1361345,3.05,United States,NASDAQ,USD,1,USD,-
FET,FORUM ENERGY TECHNOLOGIES INC,Energy,Equity,4129564.32,0.01,4129564.32,275856,14.97,United States,New York Stock Exchange Inc.,USD,1,USD,-
CRBP,CORBUS PHARMACEUTICALS HOLDINGS IN,Health Care,Equity,4094190.75,0.01,4094190.75,321113,12.75,United States,NASDAQ,USD,1,USD,-
INZY,INOZYME PHARMA INC,Health Care,Equity,4096117.6,0.01,4096117.6,1402780,2.92,United States,NASDAQ,USD,1,USD,-
GPRO,GOPRO INC CLASS A,Consumer Discretionary,Equity,4069909.35,0.01,4069909.35,3666585,1.11,United States,NASDAQ,USD,1,USD,-
BBCP,CONCRETE PUMPING HOLDINGS INC,Industrials,Equity,4066484.73,0.01,4066484.73,626577,6.49,United States,NASDAQ,USD,1,USD,-
BLNK,BLINK CHARGING,Industrials,Equity,4055181.3,0.01,4055181.3,2616246,1.55,United States,NASDAQ,USD,1,USD,-
PESI,PERMA FIX ENVIRONMENTAL SERVICES I,Industrials,Equity,4051802.3,0.01,4051802.3,373438,10.85,United States,NASDAQ,USD,1,USD,-
GPMT,GRANITE POINT MORTGAGE TRUST INC,Financials,Equity,4032433.23,0.01,4032433.23,1405029,2.87,United States,New York Stock Exchange Inc.,USD,1,USD,-
TNGX,TANGO THERAPEUTICS INC,Health Care,Equity,4032843.36,0.01,4032843.36,1292578,3.12,United States,NASDAQ,USD,1,USD,-
LFCR,LIFECORE BIOMEDICAL INC,Health Care,Equity,4036024.72,0.01,4036024.72,554399,7.28,United States,NASDAQ,USD,1,USD,-
ALTI,ALTI GLOBAL INC CLASS A,Financials,Equity,4016042.24,0.01,4016042.24,914816,4.39,United States,NASDAQ,USD,1,USD,-
LAW,CS DISCO INC,Information Technology,Equity,4016331.63,0.01,4016331.63,801663,5.01,United States,New York Stock Exchange Inc.,USD,1,USD,-
SMHI,SEACOR MARINE HOLDINGS INC,Energy,Equity,3998551.88,0.01,3998551.88,642854,6.22,United States,New York Stock Exchange Inc.,USD,1,USD,-
DXLG,DESTINATION XL GROUP INC,Consumer Discretionary,Equity,4000285.09,0.01,4000285.09,1423589,2.81,United States,NASDAQ,USD,1,USD,-
JILL,J JILL INC,Consumer Discretionary,Equity,3987548.4,0.01,3987548.4,148236,26.9,United States,New York Stock Exchange Inc.,USD,1,USD,-
IAUX,I GOLD CORP,Materials,Equity,3972158.69,0.01,3972158.69,7813058,0.51,Canada,Nyse Mkt Llc,USD,1,USD,-
EVC,ENTRAVISION COMMUNICATIONS CORP CL,Communication,Equity,3973823.1,0.01,3973823.1,1698215,2.34,United States,New York Stock Exchange Inc.,USD,1,USD,-
OPFI,OPPFI INC CLASS A,Financials,Equity,3961345.95,0.01,3961345.95,517823,7.65,United States,New York Stock Exchange Inc.,USD,1,USD,-
VTYX,VENTYX BIOSCIENCES INC,Health Care,Equity,3951499.72,0.01,3951499.72,1660294,2.38,United States,NASDAQ,USD,1,USD,-
PANL,PANGAEA LOGISTICS SOLUTIONS LTD,Industrials,Equity,3944567.4,0.01,3944567.4,806660,4.89,United States,NASDAQ,USD,1,USD,-
ALEC,ALECTOR INC,Health Care,Equity,3931801.06,0.01,3931801.06,2208877,1.78,United States,NASDAQ,USD,1,USD,-
NNBR,NN INC,Industrials,Equity,3883728.16,0.01,3883728.16,1149032,3.38,United States,NASDAQ,USD,1,USD,-
ACTG,ACACIA RESEARCH CORP,Financials,Equity,3873410.68,0.01,3873410.68,886364,4.37,United States,NASDAQ,USD,1,USD,-
CMPX,COMPASS THERAPEUTICS,Health Care,Equity,3866672.76,0.01,3866672.76,2648406,1.46,United States,NASDAQ,USD,1,USD,-
MDWD,MEDIWOUND LTD,Health Care,Equity,3844510.8,0.01,3844510.8,217204,17.7,Israel,NASDAQ,USD,1,USD,-
EPM,EVOLUTION PETROLEUM CORP,Energy,Equity,3830641.77,0.01,3830641.77,761559,5.03,United States,Nyse Mkt Llc,USD,1,USD,-
CRBU,CARIBOU BIOSCIENCES INC,Health Care,Equity,3831088.55,0.01,3831088.55,2294065,1.67,United States,NASDAQ,USD,1,USD,-
INFU,INFUSYSTEM HOLDINGS INC,Health Care,Equity,3807257.08,0.01,3807257.08,467722,8.14,United States,Nyse Mkt Llc,USD,1,USD,-
ZBIO,ZENAS BIOPHARMA INC,Health Care,Equity,3790682.88,0.01,3790682.88,385232,9.84,United States,NASDAQ,USD,1,USD,-
ARTV,ARTIVA BIOTHERAPEUTICS INC,Health Care,Equity,3764602.24,0.01,3764602.24,353816,10.64,United States,NASDAQ,USD,1,USD,-
CMCL,CALEDONIA MINING PLC,Materials,Equity,3757827.58,0.01,3757827.58,402337,9.34,Canada,Nyse Mkt Llc,USD,1,USD,-
NATH,NATHANS FAMOUS INC,Consumer Discretionary,Equity,3752652.96,0.01,3752652.96,47526,78.96,United States,NASDAQ,USD,1,USD,-
VSTM,VERASTEM INC,Health Care,Equity,3737702.57,0.01,3737702.57,1007467,3.71,United States,NASDAQ,USD,1,USD,-
HBB,HAMILTON BEACH BRANDS HOLDING COMP,Consumer Discretionary,Equity,3718915.2,0.01,3718915.2,221760,16.77,United States,New York Stock Exchange Inc.,USD,1,USD,-
QUIK,QUICKLOGIC CORP,Information Technology,Equity,3704175.22,0.01,3704175.22,375677,9.86,United States,NASDAQ,USD,1,USD,-
NVRO,NEVRO CORP,Health Care,Equity,3695953.92,0.01,3695953.92,993536,3.72,United States,New York Stock Exchange Inc.,USD,1,USD,-
RMNI,RIMINI STREET INC,Information Technology,Equity,3683237.4,0.01,3683237.4,1364162,2.7,United States,NASDAQ,USD,1,USD,-
HOFT,HOOKER FURNISHINGS CORP,Consumer Discretionary,Equity,3685282.56,0.01,3685282.56,274816,13.41,United States,NASDAQ,USD,1,USD,-
FENC,FENNEC PHARMACEUTICALS INC,Health Care,Equity,3662902.02,0.01,3662902.02,588891,6.22,Canada,NASDAQ,USD,1,USD,-
FF,FUTUREFUEL CORP,Energy,Equity,3663342.8,0.01,3663342.8,704489,5.2,United States,New York Stock Exchange Inc.,USD,1,USD,-
RGCO,RGC RESOURCES INC,Utilities,Equity,3654009.18,0.01,3654009.18,186239,19.62,United States,NASDAQ,USD,1,USD,-
NPCE,NEUROPACE INC,Health Care,Equity,3646237.76,0.01,3646237.76,341728,10.67,United States,NASDAQ,USD,1,USD,-
HSHP,HIMALAYA SHIPPING LTD,Industrials,Equity,3620655.95,0,3620655.95,746527,4.85,Norway,New York Stock Exchange Inc.,USD,1,USD,-
LNKB,LINKBANCORP INC,Financials,Equity,3611709.09,0,3611709.09,475851,7.59,United States,NASDAQ,USD,1,USD,-
NREF,NEXPOINT REAL ESTATE FINANCE INC,Financials,Equity,3575396.92,0,3575396.92,233381,15.32,United States,New York Stock Exchange Inc.,USD,1,USD,-
PBFS,PIONEER BANCORP INC,Financials,Equity,3575610,0,3575610,313650,11.4,United States,NASDAQ,USD,1,USD,-
BOOM,DMC GLOBAL INC,Energy,Equity,3577591.46,0,3577591.46,506741,7.06,United States,NASDAQ,USD,1,USD,-
DC,DAKOTA GOLD CORP,Materials,Equity,3571433.8,0,3571433.8,1661132,2.15,United States,Nyse Mkt Llc,USD,1,USD,-
III,INFORMATION SERVICES GROUP INC,Information Technology,Equity,3551558.94,0,3551558.94,1063341,3.34,United States,NASDAQ,USD,1,USD,-
HLLY,HOLLEY INC,Consumer Discretionary,Equity,3554334,0,3554334,1184778,3,United States,New York Stock Exchange Inc.,USD,1,USD,-
ESCA,ESCALADE INC,Consumer Discretionary,Equity,3556024.24,0,3556024.24,247634,14.36,United States,NASDAQ,USD,1,USD,-
CTNM,CONTINEUM THERAPEUTICS INC CLASS A,Health Care,Equity,3544905.6,0,3544905.6,246174,14.4,United States,NASDAQ,USD,1,USD,-
XFOR,X4 PHARMACEUTICALS INC,Health Care,Equity,3550713.75,0,3550713.75,4416860,0.8,United States,NASDAQ,USD,1,USD,-
SSTI,SOUNDTHINKING INC,Information Technology,Equity,3508275.2,0,3508275.2,274084,12.8,United States,NASDAQ,USD,1,USD,-
PBYI,PUMA BIOTECHNOLOGY INC,Health Care,Equity,3504587.24,0,3504587.24,1137853,3.08,United States,NASDAQ,USD,1,USD,-
AOMR,ANGEL OAK MORTGAGE REIT INC,Financials,Equity,3497986.8,0,3497986.8,378570,9.24,United States,New York Stock Exchange Inc.,USD,1,USD,17-Jun-21
LAZR,LUMINAR TECHNOLOGIES INC CLASS A,Consumer Discretionary,Equity,3481165.6,0,3481165.6,596090,5.84,United States,NASDAQ,USD,1,USD,-
NKTX,NKARTA INC,Health Care,Equity,3483893.59,0,3483893.59,1445599,2.41,United States,NASDAQ,USD,1,USD,-
TCX,TUCOWS INC,Information Technology,Equity,3478175.5,0,3478175.5,213385,16.3,United States,NASDAQ,USD,1,USD,-
BELFA,BEL FUSE INC CLASS A,Information Technology,Equity,3457916.3,0,3457916.3,39161,88.3,United States,NASDAQ,USD,1,USD,-
NODK,NI HOLDINGS INC,Financials,Equity,3452202.88,0,3452202.88,220166,15.68,United States,NASDAQ,USD,1,USD,-
GRDN,GUARDIAN PHARMACY SERVICES INC CLA,Consumer Staples,Equity,3373132.35,0,3373132.35,159035,21.21,United States,New York Stock Exchange Inc.,USD,1,USD,-
ATOS,ATOSSA THERAPEUTICS INC,Health Care,Equity,3375443.15,0,3375443.15,3440468,0.98,United States,NASDAQ,USD,1,USD,-
SKIN,BEAUTY HEALTH COMPANY CLASS A CLAS,Consumer Staples,Equity,3375691.2,0,3375691.2,2083760,1.62,United States,NASDAQ,USD,1,USD,-
NNE,NANO NUCLEAR ENERGY INC,Industrials,Equity,3366938.24,0,3366938.24,125072,26.92,United States,NASDAQ,USD,1,USD,-
TTEC,TTEC HOLDINGS INC,Industrials,Equity,3354932,0,3354932,684680,4.9,United States,NASDAQ,USD,1,USD,-
SKYH,SKY HARBOUR GROUP CORP CLASS A,Industrials,Equity,3359616.75,0,3359616.75,277425,12.11,United States,Nyse Mkt Llc,USD,1,USD,-
SMTI,SANARA MEDTECH INC,Health Care,Equity,3335695.5,0,3335695.5,99573,33.5,United States,NASDAQ,USD,1,USD,-
NRDY,NERDY INC CLASS A,Consumer Discretionary,Equity,3319224.72,0,3319224.72,1975729,1.68,United States,New York Stock Exchange Inc.,USD,1,USD,-
ENTA,ENANTA PHARMACEUTICALS INC,Health Care,Equity,3317105.31,0,3317105.31,551931,6.01,United States,NASDAQ,USD,1,USD,-
MODV,MODIVCARE INC,Health Care,Equity,3307707.8,0,3307707.8,291428,11.35,United States,NASDAQ,USD,1,USD,-
PAL,PROFICIENT AUTO LOGISTICS INC,Industrials,Equity,3297142.09,0,3297142.09,410603,8.03,United States,NASDAQ,USD,1,USD,-
SSP,EW SCRIPPS CLASS A,Communication,Equity,3288326,0,3288326,1644163,2,United States,NASDAQ,USD,1,USD,-
STHO,STAR HOLDINGS SHARES OF BENEFICIAL,Real Estate,Equity,3269229,0,3269229,351530,9.3,United States,NASDAQ,USD,1,USD,-
EML,EASTERN,Industrials,Equity,3272733.18,0,3272733.18,123174,26.57,United States,NASDAQ,USD,1,USD,-
SGHT,SIGHT SCIENCES INC,Health Care,Equity,3238446.96,0,3238446.96,907128,3.57,United States,NASDAQ,USD,1,USD,-
TSQ,TOWNSQUARE MEDIA INC CLASS A,Communication,Equity,3225164.52,0,3225164.52,343468,9.39,United States,New York Stock Exchange Inc.,USD,1,USD,-
ZYXI,ZYNEX INC,Health Care,Equity,3219962,0,3219962,392200,8.21,United States,NASDAQ,USD,1,USD,-
FLL,FULL HOUSE RESORTS INC,Consumer Discretionary,Equity,3211690.32,0,3211690.32,817224,3.93,United States,NASDAQ,USD,1,USD,-
VIRC,VIRCO MANUFACTURING CORP,Industrials,Equity,3216269.76,0,3216269.76,304571,10.56,United States,NASDAQ,USD,1,USD,-
MRAM,EVERSPIN TECHNOLOGIES INC,Information Technology,Equity,3198321.99,0,3198321.99,486807,6.57,United States,NASDAQ,USD,1,USD,-
AVD,AMER VANGUARD CORP,Materials,Equity,3181197.36,0,3181197.36,697631,4.56,United States,New York Stock Exchange Inc.,USD,1,USD,-
ACHV,ACHIEVE LIFE SCIENCES INC,Health Care,Equity,3187129.4,0,3187129.4,875585,3.64,United States,NASDAQ,USD,1,USD,-
CMT,CORE MOLDING TECHNOLOGIES INC,Materials,Equity,3163316,0,3163316,191600,16.51,United States,Nyse Mkt Llc,USD,1,USD,-
OFLX,OMEGA FLEX INC,Industrials,Equity,3151676,0,3151676,75944,41.5,United States,NASDAQ,USD,1,USD,-
STXS,STEREOTAXIS INC,Health Care,Equity,3157964.96,0,3157964.96,1379024,2.29,United States,Nyse Mkt Llc,USD,1,USD,-
FHTX,FOGHORN THERAPEUTICS,Health Care,Equity,3136542.7,0,3136542.7,650735,4.82,United States,NASDAQ,USD,1,USD,-
UTMD,UTAH MEDICAL PRODUCTS INC,Health Care,Equity,3140979.39,0,3140979.39,50751,61.89,United States,NASDAQ,USD,1,USD,-
KFS,KINGSWAY FINANCIAL SERVICES INC,Financials,Equity,3123645,0,3123645,372750,8.38,United States,New York Stock Exchange Inc.,USD,1,USD,-
TCRX,TSCAN THERAPEUTICS INC,Health Care,Equity,3116050.02,0,3116050.02,1018317,3.06,United States,NASDAQ,USD,1,USD,-
HFFG,HF FOODS GROUP INC,Consumer Staples,Equity,3108579.2,0,3108579.2,971431,3.2,United States,NASDAQ,USD,1,USD,-
SCPH,SCPHARMACEUTICALS INC,Health Care,Equity,3085571.88,0,3085571.88,902214,3.42,United States,NASDAQ,USD,1,USD,-
AEYE,AUDIOEYE INC,Information Technology,Equity,3089253.6,0,3089253.6,191760,16.11,United States,NASDAQ,USD,1,USD,-
EGAN,EGAIN CORP,Information Technology,Equity,3072853.7,0,3072853.7,488530,6.29,United States,NASDAQ,USD,1,USD,-
PNRG,PRIMEENERGY RESOURCES CORP,Energy,Equity,3045029.4,0,3045029.4,14070,216.42,United States,NASDAQ,USD,1,USD,-
PAYS,PAYSIGN INC,Financials,Equity,3029959.11,0,3029959.11,926593,3.27,United States,NASDAQ,USD,1,USD,-
BMEA,BIOMEA FUSION INC,Health Care,Equity,3026352,0,3026352,756588,4,United States,NASDAQ,USD,1,USD,-
TDUP,THREDUP INC CLASS A,Consumer Discretionary,Equity,3011911.77,0,3011911.77,2166843,1.39,United States,NASDAQ,USD,1,USD,-
ZURA,ZURA BIO LTD CLASS A,Health Care,Equity,3012215,0,3012215,1204886,2.5,United States,NASDAQ,USD,1,USD,-
TAYD,TAYLOR DEVICES INC,Industrials,Equity,3000560.4,0,3000560.4,71340,42.06,United States,NASDAQ,USD,1,USD,-
MAPS,WM TECHNOLOGY INC CLASS A,Information Technology,Equity,2987958.62,0,2987958.62,2046547,1.46,United States,NASDAQ,USD,1,USD,-
STRS,STRATUS PROPERTIES INC,Real Estate,Equity,2990025.35,0,2990025.35,150631,19.85,United States,NASDAQ,USD,1,USD,-
RILY,B RILEY FINANCIAL INC,Financials,Equity,2982301.92,0,2982301.92,637244,4.68,United States,NASDAQ,USD,1,USD,-
PAMT,PAMT CORP,Industrials,Equity,2970225.36,0,2970225.36,174309,17.04,United States,NASDAQ,USD,1,USD,-
MHLD,MAIDEN HOLDINGS LTD,Financials,Equity,2964910,0,2964910,2371928,1.25,United States,NASDAQ,USD,1,USD,-
GEOS,GEOSPACE TECHNOLOGIES CORP,Energy,Equity,2950780.14,0,2950780.14,292446,10.09,United States,NASDAQ,USD,1,USD,-
CLAR,CLARUS CORP,Consumer Discretionary,Equity,2941375.2,0,2941375.2,647880,4.54,United States,NASDAQ,USD,1,USD,-
LYEL,LYELL IMMUNOPHARMA INC,Health Care,Equity,2932833.8,0,2932833.8,4512052,0.65,United States,NASDAQ,USD,1,USD,-
LWAY,LIFEWAY FOODS INC,Consumer Staples,Equity,2913751.55,0,2913751.55,122995,23.69,United States,NASDAQ,USD,1,USD,-
AEVA,AEVA TECHNOLOGIES INC,Information Technology,Equity,2897517.42,0,2897517.42,607446,4.77,United States,New York Stock Exchange Inc.,USD,1,USD,-
NC,NACCO INDUSTRIES INC CLASS A,Energy,Equity,2891257.66,0,2891257.66,102782,28.13,United States,New York Stock Exchange Inc.,USD,1,USD,-
JYNT,JOINT CORP,Health Care,Equity,2875603.5,0,2875603.5,290465,9.9,United States,NASDAQ,USD,1,USD,-
FRGE,FORGE GLOBAL HOLDINGS INC,Financials,Equity,2853245.12,0,2853245.12,3190122,0.89,United States,New York Stock Exchange Inc.,USD,1,USD,-
SBT,STERLING BANCORP INC,Financials,Equity,2849805.25,0,2849805.25,599959,4.75,United States,NASDAQ,USD,1,USD,-
SNDA,SONIDA SENIOR LIVING INC,Health Care,Equity,2802419.93,0,2802419.93,122323,22.91,United States,New York Stock Exchange Inc.,USD,1,USD,-
SAVA,CASSAVA SCIENCES INC,Health Care,Equity,2751555,0,2751555,1100622,2.5,United States,NASDAQ,USD,1,USD,-
AMTX,AEMETIS INC,Energy,Equity,2751802.09,0,2751802.09,979289,2.81,United States,NASDAQ,USD,1,USD,-
EP,EMPIRE PETROLEUM CORP,Energy,Equity,2757251.7,0,2757251.7,369110,7.47,United States,Nyse Mkt Llc,USD,1,USD,-
ADVM,ADVERUM BIOTECHNOLOGIES INC,Health Care,Equity,2746507.2,0,2746507.2,572189,4.8,United States,NASDAQ,USD,1,USD,-
EDIT,EDITAS MEDICINE INC,Health Care,Equity,2741932.6,0,2741932.6,2266060,1.21,United States,NASDAQ,USD,1,USD,-
ALMS,ALUMIS INC,Health Care,Equity,2707370.12,0,2707370.12,335902,8.06,United States,NASDAQ,USD,1,USD,-
CTGO,CONTANGO ORE INC,Materials,Equity,2701728.54,0,2701728.54,264357,10.22,United States,Nyse Mkt Llc,USD,1,USD,-
CABA,CABALETTA BIO INC,Health Care,Equity,2692073.62,0,2692073.62,1175578,2.29,United States,NASDAQ,USD,1,USD,-
IGMS,IGM BIOSCIENCES INC,Health Care,Equity,2689929.97,0,2689929.97,422281,6.37,United States,NASDAQ,USD,1,USD,-
SLDB,SOLID BIOSCIENCES INC,Health Care,Equity,2675083.84,0,2675083.84,630916,4.24,United States,NASDAQ,USD,1,USD,-
ISPR,ISPIRE TECHNOLOGY INC,Consumer Staples,Equity,2666104.64,0,2666104.64,506864,5.26,United States,NASDAQ,USD,1,USD,-
GWRS,GLOBAL WATER RESOURCES INC,Utilities,Equity,2647620.92,0,2647620.92,230629,11.48,United States,NASDAQ,USD,1,USD,-
POWW,AMMO INC,Consumer Discretionary,Equity,2621252.8,0,2621252.8,2472880,1.06,United States,NASDAQ,USD,1,USD,-
RGLS,REGULUS THERAPEUTICS INC,Health Care,Equity,2623045.04,0,2623045.04,1703276,1.54,United States,NASDAQ,USD,1,USD,-
QIPT,QUIPT HOME MEDICAL CORP,Health Care,Equity,2626039,0,2626039,1010015,2.6,Canada,NASDAQ,USD,1,USD,-
SUNS,SUNRISE REALTY TRUST INC,Financials,Equity,2607094.6,0,2607094.6,177595,14.68,United States,NASDAQ,USD,1,USD,-
TWIN,TWIN DISC INC,Industrials,Equity,2602114.32,0,2602114.32,230072,11.31,United States,NASDAQ,USD,1,USD,-
KYTX,KYVERNA THERAPEUTICS INC,Health Care,Equity,2585093.07,0,2585093.07,647893,3.99,United States,NASDAQ,USD,1,USD,-
PGEN,PRECIGEN INC,Health Care,Equity,2569938.47,0,2569938.47,3538398,0.73,United States,NASDAQ,USD,1,USD,-
WALD,WALDENCAST PLC CLASS A,Consumer Staples,Equity,2513792.16,0,2513792.16,634796,3.96,United States,NASDAQ,USD,1,USD,-
REKR,REKOR SYSTEMS INC,Information Technology,Equity,2514863,0,2514863,1934510,1.3,United States,NASDAQ,USD,1,USD,-
CURV,TORRID HOLDINGS INC,Consumer Discretionary,Equity,2493907.68,0,2493907.68,472331,5.28,United States,New York Stock Exchange Inc.,USD,1,USD,-
RENB,RENOVARO INC,Health Care,Equity,2472488.76,0,2472488.76,2695986,0.92,United States,NASDAQ,USD,1,USD,-
STEM,STEM INC,Industrials,Equity,2436929.45,0,2436929.45,4098435,0.59,United States,New York Stock Exchange Inc.,USD,1,USD,-
OPRX,OPTIMIZERX CORP,Health Care,Equity,2431961.28,0,2431961.28,477792,5.09,United States,NASDAQ,USD,1,USD,-
TPIC,TPI COMPOSITES INC,Industrials,Equity,2429105.25,0,2429105.25,1245695,1.95,United States,NASDAQ,USD,1,USD,-
OBIO,ORCHESTRA BIOMED HOLDINGS INC,Health Care,Equity,2411094.4,0,2411094.4,547976,4.4,United States,NASDAQ,USD,1,USD,-
LXRX,LEXICON PHARMACEUTICALS INC,Health Care,Equity,2413080.7,0,2413080.7,3120094,0.77,United States,NASDAQ,USD,1,USD,-
ANRO,ALTO NEUROSCIENCE INC,Health Care,Equity,2402829.31,0,2402829.31,557501,4.31,United States,New York Stock Exchange Inc.,USD,1,USD,-
VRA,VERA BRADLEY INC,Consumer Discretionary,Equity,2406337.2,0,2406337.2,668427,3.6,United States,NASDAQ,USD,1,USD,-
GRWG,GROWGENERATION CORP,Consumer Discretionary,Equity,2381137.22,0,2381137.22,1546193,1.54,United States,NASDAQ,USD,1,USD,-
BDTX,BLACK DIAMOND THERAPEUTICS INC,Health Care,Equity,2374362.96,0,2374362.96,1084184,2.19,United States,NASDAQ,USD,1,USD,-
EVI,EVI INDUSTRIES INC,Industrials,Equity,2377729.18,0,2377729.18,138401,17.18,United States,Nyse Mkt Llc,USD,1,USD,-
CPSS,CONSUMER PORTFOLIO SERVICES INC,Financials,Equity,2337354.63,0,2337354.63,221971,10.53,United States,NASDAQ,USD,1,USD,-
BLUE,BLUEBIRD BIO INC,Health Care,Equity,2328974.02,0,2328974.02,265259,8.78,United States,NASDAQ,USD,1,USD,-
MGX,METAGENOMI INC,Health Care,Equity,2321253.44,0,2321253.44,620656,3.74,United States,NASDAQ,USD,1,USD,-
VERU,VERU INC,Consumer Staples,Equity,2321571.01,0,2321571.01,3435293,0.68,United States,NASDAQ,USD,1,USD,-
TNYA,TENAYA THERAPEUTICS INC,Health Care,Equity,2255746.5,0,2255746.5,1503831,1.5,United States,NASDAQ,USD,1,USD,-
APLT,APPLIED THERAPEUTICS INC,Health Care,Equity,2233107.43,0,2233107.43,2617025,0.85,United States,NASDAQ,USD,1,USD,-
COOK,TRAEGER INC,Consumer Discretionary,Equity,2212452,0,2212452,921855,2.4,United States,New York Stock Exchange Inc.,USD,1,USD,-
LVO,LIVEONE INC,Communication,Equity,2194788.4,0,2194788.4,1844360,1.19,United States,NASDAQ,USD,1,USD,-
DIBS,1STDIBS COM INC,Consumer Discretionary,Equity,2169339.93,0,2169339.93,587897,3.69,United States,NASDAQ,USD,1,USD,-
NAUT,NAUTILUS BIOTECHNOLGY INC,Health Care,Equity,2152504.3,0,2152504.3,1266179,1.7,United States,NASDAQ,USD,1,USD,-
RMBL,RUMBLEON INC CLASS B,Consumer Discretionary,Equity,2114479.92,0,2114479.92,385854,5.48,United States,NASDAQ,USD,1,USD,-
NTIC,NORTHERN TECHNOLOGIES INTERNATIONA,Materials,Equity,2069867.52,0,2069867.52,158976,13.02,United States,NASDAQ,USD,1,USD,-
PYXS,PYXIS ONCOLOGY INC,Health Care,Equity,2061301.44,0,2061301.44,1296416,1.59,United States,NASDAQ,USD,1,USD,-
VTSI,VIRTRA INC,Industrials,Equity,2028884.36,0,2028884.36,306478,6.62,United States,NASDAQ,USD,1,USD,-
AIRS,AIRSCULPT TECHNOLOGIES INC,Health Care,Equity,2008565.64,0,2008565.64,359958,5.58,United States,NASDAQ,USD,1,USD,-
QRHC,QUEST RESOURCE HOLDING CORP,Industrials,Equity,2004587.4,0,2004587.4,330790,6.06,United States,NASDAQ,USD,1,USD,-
TELO,TELOMIR PHARMACEUTICALS INC,Health Care,Equity,2006844.21,0,2006844.21,412083,4.87,United States,NASDAQ,USD,1,USD,-
EEX,EMERALD HOLDING INC,Communication,Equity,1993117.94,0,1993117.94,421378,4.73,United States,New York Stock Exchange Inc.,USD,1,USD,-
HBIO,HARVARD BIOSCIENCE INC,Health Care,Equity,1984563.9,0,1984563.9,1002305,1.98,United States,NASDAQ,USD,1,USD,-
CSTE,CAESARSTONE LTD,Industrials,Equity,1967443.66,0,1967443.66,445123,4.42,Israel,NASDAQ,USD,1,USD,-
CVGI,COMMERCIAL VEHICLE GROUP INC,Industrials,Equity,1969580.34,0,1969580.34,841701,2.34,United States,NASDAQ,USD,1,USD,-
INNV,INNOVAGE HOLDING CORP,Health Care,Equity,1927722.72,0,1927722.72,491766,3.92,United States,NASDAQ,USD,1,USD,-
LCTX,LINEAGE CELL THERAPEUTICS INC,Health Care,Equity,1927745.71,0,1927745.71,3878764,0.5,United States,Nyse Mkt Llc,USD,1,USD,-
LVWR,LIVEWIRE GROUP INC,Consumer Discretionary,Equity,1922742.24,0,1922742.24,421654,4.56,United States,New York Stock Exchange Inc.,USD,1,USD,-
GYRE,GYRE THERAPEUTICS INC,Health Care,Equity,1907066.1,0,1907066.1,153178,12.45,United States,NASDAQ,USD,1,USD,-
ABOS,ACUMEN PHARMACEUTICALS INC,Health Care,Equity,1890714.22,0,1890714.22,1062199,1.78,United States,NASDAQ,USD,1,USD,-
-,OUTFRONT MEDIA INC CASH ACCRUAL,Real Estate,Equity,1894152.15,0,1894152.15,4209227,0.45,United States,NO MARKET (E.G. UNLISTED),USD,1,USD,-
TLYS,TILLYS INC CLASS A,Consumer Discretionary,Equity,1855405.5,0,1855405.5,475745,3.9,United States,New York Stock Exchange Inc.,USD,1,USD,-
MPX,MARINE PRODUCTS CORP,Consumer Discretionary,Equity,1844511.48,0,1844511.48,203364,9.07,United States,New York Stock Exchange Inc.,USD,1,USD,-
RDZN,ROADZEN INC,Information Technology,Equity,1833243.84,0,1833243.84,856656,2.14,United States,NASDAQ,USD,1,USD,-
BIOA,BIOAGE LABS INC,Health Care,Equity,1825010,0,1825010,331820,5.5,United States,NASDAQ,USD,1,USD,-
GUTS,FRACTYL HEALTH INC,Health Care,Equity,1826184.09,0,1826184.09,926997,1.97,United States,NASDAQ,USD,1,USD,-
XBIT,XBIOTECH INC,Health Care,Equity,1803290,0,1803290,474550,3.8,United States,NASDAQ,USD,1,USD,-
